giftid,GiftDate,DonationAmount,gifttype,id
3414,3/26/2021,51.7,Credit,d95a1c6ce0f6a272aba325b29a4b110d
3416,3/26/2021,103.4,Credit,77f136a5a6edc6aacc41f6e1064d1a0b
3416,3/26/2021,103.4,Credit,77f136a5a6edc6aacc41f6e1064d1a0b
3419,3/26/2021,20.68,Credit,3032202af99d9c28b09ab24f6797d7f0
3433,3/27/2021,10.34,Credit,e7a20e7690fa97c48359cff34fc77052
3439,3/27/2021,300,Credit,c78680c33d4c55d5d4c054b18d535945
3441,3/28/2021,103.4,Credit,d957a8ba396537c779a2e6b89628bf7a
3441,3/28/2021,103.4,Credit,d957a8ba396537c779a2e6b89628bf7a
3450,3/29/2021,50,Credit,cc6e30cd1c1116cb72fb1ed947f0c497
3450,3/29/2021,50,Credit,cc6e30cd1c1116cb72fb1ed947f0c497
3451,3/29/2021,103.4,Credit,9863378e71f72eb761df0bc1531e5a6b
3451,3/29/2021,103.4,Credit,9863378e71f72eb761df0bc1531e5a6b
3595,4/16/2021,51.7,Credit,b5e4b84e9a55ecc60813985831bee565
3596,4/16/2021,103.4,Credit,6fe3b92cf38648f0b4aaf264f02129eb
3601,4/16/2021,200,Credit,da46f25279999e98e73f5ecc4ea2d916
3601,4/16/2021,200,Credit,da46f25279999e98e73f5ecc4ea2d916
3613,11/23/2020,517,Credit,2dabf33301cbb2dc94cf1a4c39d50c86
3618,11/23/2020,50,Credit,135d47f0ab26ccd40fc1132f6a932724
3626,11/23/2020,1034.01,Credit,512da24c82a0799cdbaf88380504f497
3630,11/23/2020,103.4,Credit,64630f86be694005c1cd98054bbd24a4
3635,11/23/2020,10.34,Credit,561937a7c23b440f5ad48e7be3848a4a
6409,5/2/2020,1000,Other,3b57897b11380d0923b7deb899899bd7
6410,5/2/2020,100,Other,09a3473d2f2a7841d239796fb61794c3
6418,5/14/2020,1000,EFT,acd6da7766107e404d6dc271df7e6ef6
6418,5/14/2020,1000,EFT,acd6da7766107e404d6dc271df7e6ef6
6422,5/14/2020,5,EFT,3ad1d33cae1963ba7cdf33d8a4e76a6d
6436,5/5/2020,100,Other,663803a15a3929538e070bdeb3e41d8e
6439,5/14/2020,100,EFT,3ad1d33cae1963ba7cdf33d8a4e76a6d
6441,5/5/2020,100,Other,0714898b5c72ba4d39459f3a1023c1a9
6417,5/5/2020,25,Other,40b9d57e135e186989399be3ba099ad5
6423,5/2/2020,100,Other,bbb17ff90944ebb7f2e041ef87533f07
6424,5/14/2020,25.85,EFT,00d8131df32cab681d446f21325af76a
6429,5/2/2020,200,Other,899265eeee67343846bd6c879117490b
6433,5/5/2020,50,Other,98e3292f2541b5d4ab678dc79438a667
6440,5/5/2020,500,Other,3ebc177c02877d2f6a892e9d04c63e6a
6440,5/5/2020,500,Other,3ebc177c02877d2f6a892e9d04c63e6a
6449,5/2/2020,100,Other,cc961f8b6efb11c8770cae2504938fab
6450,5/5/2020,10,Other,fcd1bbf5e27c032905bef62d40ad8836
6584,5/5/2020,50,Other,157dd19d923be50060dccb319d1bb37e
6585,5/5/2020,25,Other,ab0a7ea2b953ec099aaa1391d7514a61
6587,5/5/2020,50,Other,80a8ce5d5d9cfd65a4b57351b39543cc
6588,5/5/2020,50,Other,f240a46e978f8436de5cd447afe2a0e8
6593,5/5/2020,200,Other,69618545858dde9734f06b1087f350b9
6596,5/3/2020,200,Other,cfcdd117ebdc911941b63775d1739ee2
6597,5/3/2020,200,Other,cfcdd117ebdc911941b63775d1739ee2
6598,5/3/2020,100,Other,cfcdd117ebdc911941b63775d1739ee2
15296,10/10/2020,12.4,Credit,1ccb0003e5aef730393e7fbffc259e5f
15296,10/10/2020,12.4,Credit,1ccb0003e5aef730393e7fbffc259e5f
15300,10/11/2020,63,Credit,7803b247ec0293f8f9bca93ee94c416b
15300,10/11/2020,63,Credit,c03d09177228ff0026d04dc4f9a1a946
15300,10/11/2020,63,Credit,04d669b9a5953b9b3fd3aca835f492d6
15300,10/11/2020,63,Credit,7803b247ec0293f8f9bca93ee94c416b
15300,10/11/2020,63,Credit,7803b247ec0293f8f9bca93ee94c416b
15302,10/11/2020,20,Credit,04180e7849d6cfe0ccfdbd992fc978e1
15302,10/11/2020,20,Credit,04180e7849d6cfe0ccfdbd992fc978e1
15303,10/11/2020,51.7,Credit,0cde1f2b71f5110d1cbc8065a8b7c324
15303,10/11/2020,51.7,Credit,0cde1f2b71f5110d1cbc8065a8b7c324
15305,10/11/2020,63,Credit,fcfaa4561309232d57c8b37116cf8305
15305,10/11/2020,63,Credit,fcfaa4561309232d57c8b37116cf8305
15312,10/12/2020,63,Credit,df5e2727b10b0168417d2e4c56d35bd6
15312,10/12/2020,63,Credit,df5e2727b10b0168417d2e4c56d35bd6
15316,10/12/2020,15,Credit,8a78ae74e3d4a8ac59d26d3aadc1a944
15318,10/12/2020,36.19,Credit,8495e44feae11146e38ce6db6ecd9343
15322,10/12/2020,100,Credit,9e73af6d892b9c747f88fb503054107e
15327,10/13/2020,50,Credit,49a738bbea1eec511cb14ad355561f07
17073,3/12/2022,1043.52,Credit,9d4c2457180d831263eb13b7adb189e3
17077,3/14/2022,26.09,Credit,b63db103b8713e976f7045426cdc20ab
17097,2/7/2022,5437,Check,7ed884adcc8f5b54fe287c88525b019d
17097,2/7/2022,5437,Check,9fca599f955e3d3dc7a7382942f11f30
17097,2/7/2022,5437,Check,c8142140062d6ae9c7637665b3cc6315
17198,3/25/2022,257.72,Credit,d45058d32eef679aadb8e9193ca3e4b0
17200,3/26/2022,51.79,Credit,0317761f267f0d898f9b9cf88f3f3168
17201,3/26/2022,206.24,Credit,95632e1bd553a5a2ed1877128c7273d6
17204,3/27/2022,104.35,Credit,f92c2114ca00db27ff446d070f3afdf5
17209,3/28/2022,10,Credit,c9d917610f1c667ac46153775353b488
17222,3/30/2022,15,Credit,8a78ae74e3d4a8ac59d26d3aadc1a944
377,12/25/2020,51.7,EFT,01267c3bc9e49581f1ebc4d0f5fa682b
377,12/25/2020,51.7,EFT,01267c3bc9e49581f1ebc4d0f5fa682b
392,11/23/2020,103.4,EFT,b38c2ee210b666a94363291685a6362d
402,12/4/2020,77.55,EFT,ed6ff40a486949cad097ad3be7bf2d8a
403,12/25/2020,100,EFT,c75d9f8770b4408c7e5837b1ed9490ec
405,12/4/2020,103.4,EFT,96331e0ee6b33aeb681aec5b3c33b1e4
406,12/25/2020,25.85,EFT,19aa251171ef929339e67689f82377f7
410,12/4/2020,103.4,EFT,bc49e5c9f22c4c6ac76c048341da107e
414,11/23/2020,103.4,EFT,bc54461655b13c0438aa205a6210bff1
419,12/25/2020,103.4,EFT,fd3fbf7993c11fa7f7c81c5790705244
559,11/23/2020,500,EFT,61914879033814fcab2b115db236ff36
564,11/23/2020,155.1,EFT,9ec5b7b68c4ba1c43185be507cbc09d5
571,11/23/2020,103.4,EFT,98caaab8f43af746f566355870369952
573,11/23/2020,51.7,EFT,aedc60505bc1c24dbe4c36f51bf7f2d6
584,11/23/2020,51.7,EFT,16009492b81af5c058b614888d52f108
585,11/23/2020,51.7,EFT,1a413a0bbb00fdb442cd9b269a21612c
590,11/23/2020,103.4,EFT,88bbf395b65aa5e9931a1cecc3e5593e
595,11/23/2020,103.4,EFT,cfc42f90d0345fe073838f0ade97582d
3370,3/24/2021,10.34,Credit,d26290b760ef718a03d78f0017bdff51
3375,3/24/2021,90,Credit,4384c6bfdbb41426c6293e0843713084
3376,3/24/2021,18,Credit,4384c6bfdbb41426c6293e0843713084
3386,3/25/2021,31.02,Credit,f5bd6fe6d3e806bd5748c667a5a62a7c
3387,3/25/2021,16,Credit,8d9e65c281264e6f5484c751f987a9a3
3389,3/25/2021,103.4,Credit,9ffd4344bb289daaad58259050c9825d
3391,3/25/2021,103.4,Credit,a09d9f69a324d6a54864949e083881bd
3392,3/25/2021,25.85,Credit,6b541bb187963d0ce97f60462d59b178
3395,3/25/2021,25.85,Credit,2d0705e67746f1196a157e470a991884
3396,3/25/2021,100,Credit,f92c2114ca00db27ff446d070f3afdf5
3400,3/26/2021,16,Credit,a761bedbb0ac08f025325b91ef0afcdb
3400,3/26/2021,16,Credit,a761bedbb0ac08f025325b91ef0afcdb
3411,3/26/2021,51.7,Credit,6be4c48462e4d5ef9c18ea2a6e383a90
3411,3/26/2021,51.7,Credit,6be4c48462e4d5ef9c18ea2a6e383a90
3413,3/26/2021,15,Credit,03a9db4e0c499d0967d9d4f66beb9552
3550,4/11/2021,12.4,Credit,1ccb0003e5aef730393e7fbffc259e5f
3550,4/11/2021,12.4,Credit,1ccb0003e5aef730393e7fbffc259e5f
3553,4/11/2021,63,Credit,fcfaa4561309232d57c8b37116cf8305
3553,4/11/2021,63,Credit,fcfaa4561309232d57c8b37116cf8305
3555,4/11/2021,103.4,Credit,83325b42f68289789e6c6bfeada581e8
3560,4/12/2021,15.51,Credit,7fe2551281eb6d0419a374650b7d52ac
3564,4/13/2021,15,Credit,8a78ae74e3d4a8ac59d26d3aadc1a944
3567,4/13/2021,63,Credit,df5e2727b10b0168417d2e4c56d35bd6
3567,4/13/2021,63,Credit,df5e2727b10b0168417d2e4c56d35bd6
3572,4/13/2021,25.85,Credit,200281b03b6058b6eff6e2c5675c2a23
3573,4/13/2021,41.36,Credit,47e342d3749a376db0da1077a554902f
3578,4/14/2021,206.8,Credit,89af8a2670f005e904c3f9c08cf3a5a3
3587,4/15/2021,10.34,Credit,06157b2c2fcb35fb437d54e548297f33
3587,4/15/2021,10.34,Credit,06157b2c2fcb35fb437d54e548297f33
3591,4/16/2021,103.4,Credit,38144497217f360f82de1df27e6a2313
3591,4/16/2021,103.4,Credit,732eb9f46d8fd5af414039d8589dc916
6364,5/2/2020,50,Other,823695099a48de4472fd2907126a7bbd
6383,5/2/2020,10,Other,b01cd68ea72d45e8321fd42612f7cf76
6387,5/2/2020,200,Other,b0489d20921126a046c0c4aa6d832e67
6388,5/2/2020,100,Other,606153818cfc1554c3f2564da801544e
6389,3/9/2021,103.4,EFT,845031778335234c95ddbae6a77211a5
6394,5/2/2020,50,Other,a950c4df30c0d2fa58cb30396f6ef429
6398,5/5/2020,50,Other,af763fc850ec685f6a5ae48e67c6bbfb
6405,5/5/2020,100,Other,22c68e4dbb3004a9b52797ea079bf1fc
6541,5/5/2020,50,Other,a244ba2647672271e5a133a49021e3a7
6545,5/5/2020,100,Other,93ee4533b5d8a8f49672212afafa9bdf
6548,5/2/2020,200,Other,6b309c64b77b41b71976d08670dbd66f
6550,5/2/2020,50,Other,6e0caa9243aad1da3f1950359abc7ef4
6555,5/2/2020,20,Other,09130b555ea557959017947469037278
6556,5/2/2020,100,Other,510ccbb5ac1f44e5a90a5d2cf0d9dfb8
6558,5/5/2020,25,Other,1a2ee627ece273a7164e8cb8e78f9b21
6561,5/5/2020,50,Other,7c4aee70a4d24418f625f847ed0fe722
6572,5/2/2020,10,Other,f73b104c698d634e33c262e27d62b3a8
6572,5/2/2020,10,Other,f73b104c698d634e33c262e27d62b3a8
6572,5/2/2020,10,Other,f73b104c698d634e33c262e27d62b3a8
6577,5/5/2020,25,Other,3f104d9b6b5e9ae2bb9f4c4e71f837f3
6443,5/2/2020,100,Other,5a323b4be9878f5e96a0323ee89511e7
6443,5/2/2020,100,Other,3392e6d59a64c2c24b6f551f7bafae0e
6589,5/5/2020,200,Other,7e47ee886bf3f475b14461ca1ca5b3b3
6595,5/5/2020,100,Other,f6397c3a3801f264d24169b01e2169ee
6601,5/5/2020,250,Other,b52ea42debd4e0a58e57094da82fcfb9
6601,5/5/2020,250,Other,b52ea42debd4e0a58e57094da82fcfb9
6607,5/15/2020,206.8,EFT,ef1ec7625c98f8ce17b48962d7902e70
6610,5/5/2020,25,Other,42bf37ee618c0de2e4ab7d00df733f61
6611,5/3/2020,25,Other,4d6414a227b4759bdd8508a7c563d58c
6619,5/5/2020,500,Other,14e8d8d978c90af95ae158bedacbef93
6623,5/3/2020,25,Other,586f2a66fb2df2b0f30bfb0545161d13
6624,5/15/2020,258.5,EFT,5c8e180149df11f5a9ba22798592a42d
9436,2/15/2021,25,Credit,a5f317e20f943fa13dbff2cddfc7daf3
9436,2/15/2021,25,Credit,a5f317e20f943fa13dbff2cddfc7daf3
9437,2/15/2021,51.7,Credit,53466a4bc9b4fa588e4b12d17e8b26c7
9437,2/15/2021,51.7,Credit,53466a4bc9b4fa588e4b12d17e8b26c7
9438,2/15/2021,100,Credit,1b5bb3e4d7071026e9f9d98cf6a16cc3
9444,9/26/2021,32,Credit,b90e0812fbe2de2df0b4a50cb7821a02
9444,9/26/2021,32,Credit,b90e0812fbe2de2df0b4a50cb7821a02
9447,2/15/2021,103.4,Credit,f1cf86297c3f3f2ee9785067ea82884e
9448,2/15/2021,103.4,Credit,af36453947a27397448085a50881707e
9453,3/13/2021,20.68,Credit,55059d515391ffa1f5d6f47001936913
9456,3/13/2021,15,Credit,7a84a0245aaa4dd670cefe012df11d77
9465,2/16/2021,100,Credit,ceda794c9eeaa39cd89fcec899474b5d
9470,2/16/2021,100,Credit,7706bc361db462d7900e74da80031eb0
9473,2/16/2021,103.4,Credit,e663d8a34019a8fef376583d2d2ebb48
9474,3/13/2021,103.4,Credit,6700436166f5dc45856ed6a97b7803b2
9475,3/13/2021,51.7,Credit,f3d866b2c408887ae2e06eddbfb67def
9613,10/3/2021,25,Credit,2408d08e82228c6400e15b0c906597ac
9613,10/3/2021,25,Credit,2408d08e82228c6400e15b0c906597ac
9620,2/19/2021,3102.05,Credit,9a753fafff06b672d8b10bcd4eb9519c
9620,2/19/2021,3102.05,Credit,9a753fafff06b672d8b10bcd4eb9519c
3357,3/24/2021,25.85,Credit,13f5c8b65803e3706cf95021316c17e5
3359,3/24/2021,77.55,Credit,d5ee43dce533a06daceb56bb7fcc4302
3359,3/24/2021,77.55,Credit,1788dbf9ad760518746b9beaadc51b51
3362,3/24/2021,20.68,Credit,88c6423875cccccf9f2eb471fb962943
3369,3/24/2021,10.34,Credit,561937a7c23b440f5ad48e7be3848a4a
3503,12/11/2020,15.51,Credit,105f17eb3daf58e488116d96a3c0128f
3503,12/11/2020,15.51,Credit,105f17eb3daf58e488116d96a3c0128f
3511,4/7/2021,20.68,Credit,deff54fb4a55d0d4a5a4384b17e265a4
3511,4/7/2021,20.68,Credit,8f844d4086684a026343c80fd35eb7bf
3519,12/11/2020,51.7,Credit,f85747a778bbb1654834211a0a6bd552
3520,12/11/2020,500,Credit,99b68c682c04cbd40e909c2878e1d0b9
3528,12/11/2020,25.85,Credit,b48ee55da8028116384f8f175b280f8f
3529,12/11/2020,5.17,Credit,b36f0c47d619c35ec536e0684d206d4e
3530,12/11/2020,103.4,Credit,85f38dcdf3862ead97981382e7f326fb
3534,4/9/2021,30,Credit,e63b63666bbdc32f03dbcfc19e245514
3536,12/11/2020,103.4,Credit,3b01f6c2062526a2896870ec74bb8327
3537,12/11/2020,51.7,Credit,120e751811619f92e8156de6f723d259
3538,4/9/2021,22.74,Credit,529db34b3b1cf14391fef54690302778
3539,4/9/2021,103.4,Credit,ce3a9a4eee5e5e53245a40f8ee7f2bdc
3540,4/9/2021,10,Credit,acc9954c8312ff86d73906769b578155
3540,4/9/2021,10,Credit,acc9954c8312ff86d73906769b578155
3541,12/11/2020,51.7,Credit,120e751811619f92e8156de6f723d259
3542,12/11/2020,103.4,Credit,24a382866eb917067f253e4fa18fc530
3544,4/10/2021,20,Credit,b128c5706d0bb1533ee0d36b12dede20
3549,4/11/2021,20.68,Credit,aef17cb2adb3ec7e2009c31774764746
6338,5/2/2020,100,Other,2c6b49c24440c1e97a4acdb31a1a2a1d
6340,5/2/2020,100,Other,6c1db9c77ea7db0afc45101b76044eb0
6342,5/2/2020,1000,Other,b5145ee457ad11e2999fd273a7d880cb
6342,5/2/2020,1000,Other,b5145ee457ad11e2999fd273a7d880cb
6346,5/2/2020,100,Other,37a05102c99e02325642493ff410e66d
6349,5/2/2020,50,Other,7218f7c826cbcad14536bbe9f7bf4158
6353,3/5/2021,20,EFT,b1f228319fda75ccd698e4ad9b946b06
6355,5/2/2020,25,Other,c5dfb2368a02e54cccd2e1793f4824a4
6359,5/2/2020,100,Other,d8e379ed87893315cde2621f3a3b2a12
6360,5/2/2020,50,Other,e510976d789c67a2c8a79233f19d2c2b
6362,5/2/2020,200,Other,22ef07fd5ebeb33740babbaa0c331778
6498,5/5/2020,25,Other,a65f9da46172dee0b2e56c62b87617ba
6501,5/2/2020,500,Other,a22b56317535892f9914ea3995a8163b
6501,5/2/2020,500,Other,a22b56317535892f9914ea3995a8163b
6502,5/2/2020,10,Other,ca943630a5cc7c23a0fb80754a33ad11
6510,5/5/2020,50,Other,b2bf18c3f810471d77ec386f09a90b86
6511,5/5/2020,50,Other,b1cb6319ad2d60801325b6aa71edb2fa
6516,5/2/2020,500,Other,ec1112edaa6f45b8401e9942856734f4
6516,5/2/2020,500,Other,ec1112edaa6f45b8401e9942856734f4
6519,5/15/2020,25.85,EFT,f36f78b27f9f5d7d72da14abdce7a8b9
6528,5/5/2020,25,Other,d4985f853081b5ad54662e85cb587858
6529,5/5/2020,100,Other,9758a1915086238110c0aff0bc3bd4c3
6532,5/5/2020,25,Other,2a63498e083fd060046a664837c8b1be
6533,5/15/2020,51.7,EFT,be420c1d2b63128d1eb5e860304b0dd6
6535,5/5/2020,100,Other,ca670d4f2073a59a67c3a10a7c28b16d
9340,9/19/2021,10.34,Credit,6413c0bbbe7a0a21a5c1e11ef22211e2
9342,2/12/2021,103.4,Credit,b2405a42d3bed4c3c1f05d30c4eeda6d
9345,9/19/2021,50,Credit,ca9a3a671dafb4ef0a417dba43d62c3d
9345,9/19/2021,50,Credit,8abce761024542de8c30f58bc89fcd3e
9346,9/19/2021,103.4,Credit,2bb0cd21331c6ff2bd853dc192d482c0
9349,9/19/2021,25.85,Credit,13f5c8b65803e3706cf95021316c17e5
9357,2/12/2021,103.4,Credit,cbbd5f9ccc93bf24f7517f43b70cec4b
9359,9/21/2021,20.68,Credit,f008e4dff01a7473987c5eda354b7486
9362,2/12/2021,10.34,Credit,61669fc59bb0a9a90cc9669319c60e03
9369,9/23/2021,103.4,Credit,2edb69d637bdf219d9d84364952900ca
9369,9/23/2021,103.4,Credit,fa12a4e0b7814f1775ea05781be1d8da
9373,9/24/2021,77.55,Credit,d5ee43dce533a06daceb56bb7fcc4302
9373,9/24/2021,77.55,Credit,1788dbf9ad760518746b9beaadc51b51
9375,9/24/2021,20.68,Credit,88c6423875cccccf9f2eb471fb962943
9522,9/26/2021,20.68,Credit,3032202af99d9c28b09ab24f6797d7f0
9523,3/16/2021,10.34,Credit,aa50afeb5676eae1e2b53446135c55b6
9524,2/18/2021,100,Credit,92863edf829cbff6b2cc5d2559cd0aa1
9524,2/18/2021,100,Credit,92863edf829cbff6b2cc5d2559cd0aa1
9532,2/18/2021,10.34,Credit,6413c0bbbe7a0a21a5c1e11ef22211e2
9534,2/18/2021,25.85,Credit,b6a7fe315281326cbd5220e68666f068
9545,9/28/2021,103.4,Credit,d957a8ba396537c779a2e6b89628bf7a
9545,9/28/2021,103.4,Credit,d957a8ba396537c779a2e6b89628bf7a
9553,6/6/2021,25.85,Credit,08a04028e59b9c0622fb8ae2895e8421
9554,3/17/2021,206.8,Credit,b5e4b84e9a55ecc60813985831bee565
9555,3/17/2021,500,Credit,b10d8642e08f4c2b839dc060582e8b70
9556,3/17/2021,25.85,Credit,000cd5998d3240c2f024404b5f55b8ee
9558,2/18/2021,50,Credit,ee620c3f2c5a294a8fca617ab5529c9d
9562,3/17/2021,25,Credit,ae0f02f69f14e9bc7e04e320cee2684b
9706,2/22/2021,25,Credit,ae0f02f69f14e9bc7e04e320cee2684b
9709,2/22/2021,310.2,Credit,7d13c3b6704133ee47c02aadb8756f55
9710,10/9/2021,22.74,Credit,529db34b3b1cf14391fef54690302778
9711,2/22/2021,50,Credit,000cd5998d3240c2f024404b5f55b8ee
9712,10/9/2021,5.17,Credit,63f57752b4844fd2210109ca913ed166
9713,10/10/2021,20,Credit,b128c5706d0bb1533ee0d36b12dede20
6542,5/15/2020,25.85,EFT,925b785bd3446d4dbfd54da61b22cf94
6543,5/15/2020,103.4,EFT,fe24bfbd99ef301e354cc4bfd770d592
6546,5/2/2020,50,Other,2fd7aab6d8187f3559236016a13a2c04
6547,5/2/2020,500,Other,15fad165113ed084b67362d119a62423
6547,5/2/2020,500,Other,15fad165113ed084b67362d119a62423
6551,5/5/2020,25,Other,e2b5e6f7cba229508e5a14ef480bf573
6552,5/5/2020,50,Other,e157e20ee06e7e6f3062839438d3ea3d
6553,5/5/2020,50,Other,12ef718b38049437c76e9efcdc00ef00
6562,5/5/2020,500,Other,f3ef7b17cc1c51e4b05af47e4f831206
6563,5/5/2020,50,Other,bdf6de416a27293f7a23d3b61d49a898
6566,5/5/2020,100,Other,bc10aac660c98a307d81c8b476d8d080
6568,5/15/2020,1034.01,EFT,4bfda87f92155c0d0e6e17d4657f4932
6568,5/15/2020,1034.01,EFT,b22f9170d45f881efb4b86777a95f3a9
6568,5/15/2020,1034.01,EFT,4bfda87f92155c0d0e6e17d4657f4932
6569,5/2/2020,25,Other,c7f27ebfdd805fd0047c697ad7747d36
6573,5/3/2020,50,Other,de172ac16e1eb162919ab4f35772a84c
6574,5/3/2020,100,Other,93cb8bf0a80a344cd15f269ee3fa96c8
6582,5/5/2020,500,Other,e7c3d7bee8878e7ab3cf4a1593a5b21c
6582,5/5/2020,500,Other,e7c3d7bee8878e7ab3cf4a1593a5b21c
9385,2/12/2021,103.4,Credit,667d04a99fe356860ef0f89a9f10d0eb
9389,2/13/2021,20.68,Credit,d6561bea2401c89c28521403e568cf48
9389,2/13/2021,20.68,Credit,d6561bea2401c89c28521403e568cf48
9391,2/13/2021,25.85,Credit,1bec4b880e460b7b16d43bd847398255
9396,2/13/2021,51.7,Credit,245f52356bdae13fbfed0139efbbe709
9401,2/13/2021,500,Credit,759b717873c39e0bbbc9ad37ff5a486a
9401,2/13/2021,500,Credit,759b717873c39e0bbbc9ad37ff5a486a
9406,2/14/2021,10.34,Credit,b7fcee68557adf91f34c4487d6e7dc1e
9406,2/14/2021,10.34,Credit,b7fcee68557adf91f34c4487d6e7dc1e
9408,2/14/2021,32,Credit,13c717bfb15556bd1af77cd05f2045fe
9414,3/11/2021,51.7,Credit,f0ee002acf37bfe5d64d15520cb6e73b
9416,3/11/2021,25.85,Credit,595d1ae7980c0f1b61cc8781c1d0b745
9417,3/12/2021,10.34,Credit,5633d706e62a3d5057e4d1c55fcf06c2
9419,3/12/2021,10.34,Credit,6e5046f38980dfeb34f3a5cb85121d98
9419,3/12/2021,10.34,Credit,a920b775f515cf115fa2e0fb2ba1e3d6
9419,3/12/2021,10.34,Credit,6e5046f38980dfeb34f3a5cb85121d98
9573,9/29/2021,5,Credit,d1370ad1b7665dfd02949c77f350ce91
9573,9/29/2021,5,Credit,d1370ad1b7665dfd02949c77f350ce91
9576,9/29/2021,10.34,Credit,9270e50bf15d7d8fac358291c85c2b17
9580,6/7/2021,5.17,Credit,ce07c5ed22743fa9b5c5c031202aa23f
9580,6/7/2021,5.17,Credit,92ed6eaee8821b8cd24653fcf615d1c1
9580,6/7/2021,5.17,Credit,ce07c5ed22743fa9b5c5c031202aa23f
9582,5/12/2020,25.85,Credit,3b362886a670b31ffe6457397e5aafcb
9585,5/12/2020,15.51,Credit,333fbae38bee0bb2191b5f2b2495ecd2
9586,5/12/2020,51.7,Credit,b45a190b3dbfe6c90e0c377d8d1c86ef
9587,5/12/2020,25.85,Credit,1bec4b880e460b7b16d43bd847398255
9588,5/12/2020,103.4,Credit,c74ef9da8780643b56ea3e7087e42eb4
9595,2/19/2021,100,Credit,e95426734d430b4a4a5d0523c21d8b64
9606,10/2/2021,32,Credit,a08f4606f512aebb6afecf939891a39d
9606,10/2/2021,32,Credit,b22ad4f9f12ce397314b9f88aedf6c5c
9606,10/2/2021,32,Credit,959ec1585394fd6affe425255dd9b83e
9608,6/8/2021,81,Credit,574f854141db8bead97fc8f2a2a80de8
9608,6/8/2021,81,Credit,574f854141db8bead97fc8f2a2a80de8
9611,10/2/2021,5.17,Credit,44ab96e3f0cd881d60a1dcc5fdab2658
12412,11/23/2020,206.8,Credit,0f7517e9f048a9419d9fb71bf845d56d
12416,8/13/2020,103.4,Credit,2077d051cd6f65c156e17bfd1e270bcf
12420,11/23/2020,103.4,Credit,41158a04a0bb3926036a8cc04cf6d586
12424,8/13/2020,5,Credit,595dfd399ef9eb2516342629e76a32a9
12431,8/13/2020,103.4,Credit,e6bc6fc4273d7a79c1d19abb4b299e78
9387,3/11/2021,12.4,Credit,1ccb0003e5aef730393e7fbffc259e5f
9387,3/11/2021,12.4,Credit,1ccb0003e5aef730393e7fbffc259e5f
9388,3/11/2021,63,Credit,fcfaa4561309232d57c8b37116cf8305
9388,3/11/2021,63,Credit,fcfaa4561309232d57c8b37116cf8305
9390,2/13/2021,15,Credit,8a78ae74e3d4a8ac59d26d3aadc1a944
9395,2/13/2021,63,Credit,df5e2727b10b0168417d2e4c56d35bd6
9395,2/13/2021,63,Credit,df5e2727b10b0168417d2e4c56d35bd6
9402,2/13/2021,103.4,Credit,7bdcca7ed7d1fde7afa9d539f77412b6
9410,9/24/2021,10.34,Credit,d26290b760ef718a03d78f0017bdff51
9413,3/11/2021,5.17,Credit,8495e44feae11146e38ce6db6ecd9343
9415,3/11/2021,93.06,Credit,6af326e047d2c5c12695da9a3a13c937
9420,3/12/2021,15.51,Credit,7fe2551281eb6d0419a374650b7d52ac
9424,3/12/2021,103.4,Credit,83325b42f68289789e6c6bfeada581e8
9425,3/12/2021,10.34,Credit,9ccad9cf483fab349992b4c64abdcaf3
9429,2/14/2021,10.34,Credit,3288359c30ee67fc5e92ce2cfd26dbd6
9569,9/28/2021,103.4,Credit,c2bdb00cbb6012a75b091424d10ebbf2
9574,9/29/2021,16,Credit,96f6dd7813b8301d89dea6ecf80c5680
9577,9/29/2021,15.51,Credit,51b1555c107ed02df16c574d43c27916
9578,9/29/2021,47,Credit,2d24d9da0962f7abac8a83ef1b8db0e4
9589,10/1/2021,63,Credit,0317761f267f0d898f9b9cf88f3f3168
9594,2/19/2021,25.85,Credit,42d02fac709dcccda98573c4e71a0e17
9596,2/19/2021,121.8,Credit,f1d83b907a6c62ce398857bb14e46fd0
9609,5/12/2020,51.7,Credit,8c1af7ed9a92418f78e84a837481224b
12410,11/23/2020,51.7,Credit,e1ce56623affe10d8b10d7dc2bb5bddb
12417,8/13/2020,30,Credit,52a80f97af0599d6a05424fdf230d335
12417,8/13/2020,30,Credit,879c17b135ec6edcc7fcb86c361c3a80
12417,8/13/2020,30,Credit,a2bfec714806a9db3d734bbdd4cd2de9
12417,8/13/2020,30,Credit,15d7afa5af173227a30daaa98556f83d
12417,8/13/2020,30,Credit,79c94d9ffbe5e991f91fb5a4ae128c46
12418,8/13/2020,10,Credit,b46adeda2999cb8a74d323b19a75aa12
12425,11/23/2020,51.7,Credit,19d97a2bf06a7694208ee778f6054f67
12432,8/13/2020,100,Credit,a0779a90c16c1b81f1c95f3fded76967
12442,8/14/2020,100,Credit,d900ab0a8107e7ba9da91b5202219d29
6332,5/5/2020,200,Other,68a87a54be38debd38f637434a122cd8
6333,5/5/2020,50,Other,5f874e2c4a0cd85fa81181a51b427715
6337,5/5/2020,50,Other,7df57bee700fb1b83263da7f4439b609
6341,5/2/2020,200,Other,ba1be20d994f668bc953bf43db099766
6356,5/2/2020,50,Other,2acc53718cd97e058b56d0282faebebc
6357,5/2/2020,100,Other,7d08c391f4df423d629021d547a470e8
6363,5/2/2020,100,Other,e228e6953544ac3fd144ddedba84cea8
6496,5/2/2020,100,Other,63ef2a4ef2e65f0c0936ba9c4d186f6c
